
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -36.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -36.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -36.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -36.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -36.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -36.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -36.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -36.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -36.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -36.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -36.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -36.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -36.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -36.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -36.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -36.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -36.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -36.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -36.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -36.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00   -34.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00   -36.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00   -38.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00   -40.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -36.00   -42.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -38.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -38.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -38.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -38.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -38.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -38.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -38.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -38.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -38.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -38.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -38.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -38.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -38.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
   -38.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -38.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -38.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -38.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -38.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -38.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -38.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -38.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -38.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -38.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -38.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -38.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -38.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -38.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -38.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -38.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -38.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -38.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -38.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -38.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00   -34.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00   -36.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00   -38.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00   -40.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -38.00   -42.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -40.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -40.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -40.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -40.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -40.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -40.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -40.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -40.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -40.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -40.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -40.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -40.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -40.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
   -40.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -40.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -40.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -40.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -40.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -40.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -40.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -40.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -40.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -40.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -40.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -40.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -40.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -40.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -40.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -40.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -40.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -40.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -40.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -40.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00   -34.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00   -36.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00   -38.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00   -40.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -40.00   -42.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
   -42.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -42.00     2.00    26.83   -36.77   174.55     0.31    12.63     0.96    -1.44    -1.24   -24.33     1.51     0.00   759.48
   -42.00     4.00    28.55   -37.34   173.22     0.31    13.26     0.96    -1.58    -1.31   -24.33     3.01     0.00   807.18
   -42.00     6.00    30.30   -37.92   171.90     0.31    13.87     0.96    -1.72    -1.38   -24.33     4.51     0.00   855.09
   -42.00     8.00    32.06   -38.50   170.56     0.31    14.46     0.96    -1.86    -1.45   -24.33     6.00     0.00   903.19
   -42.00    10.00    33.84   -39.09   169.22     0.31    15.05     0.96    -2.00    -1.53   -24.33     7.49     0.00   951.46
   -42.00    12.00    35.65   -39.69   167.88     0.31    15.62     0.96    -2.13    -1.60   -24.33     8.99     0.00   999.89
   -42.00    14.00    37.47   -40.29   166.52     0.31    16.18     0.96    -2.27    -1.67   -24.33    10.47     0.00  1048.43
   -42.00    16.00    39.31   -40.90   165.16     0.31    16.73     0.96    -2.41    -1.74   -24.33    11.96     0.00  1097.07
   -42.00    18.00    41.17   -41.52   163.80     0.31    17.27     0.96    -2.55    -1.81   -24.33    13.45     0.00  1145.77
   -42.00    20.00    43.06   -42.14   162.43     0.31    17.79     0.96    -2.69    -1.88   -24.33    14.93     0.00  1194.50
   -42.00    22.00    44.97   -42.78   161.04     0.31    18.30     0.96    -2.82    -1.96   -24.33    16.41     0.00  1243.22
   -42.00    24.00    46.90   -43.42   159.65     0.31    18.80     0.96    -2.96    -2.03   -24.33    17.90     0.00  1291.88
   -42.00    26.00    48.86   -44.06   158.25     0.31    19.28     0.96    -3.10    -2.10   -24.33    19.38     0.00  1340.43
   -42.00    28.00    50.85   -44.72   156.84     0.31    19.76     0.96    -3.24    -2.17   -24.33    20.86     0.00  1388.83
   -42.00    30.00    52.86   -45.39   155.42     0.31    20.22     0.96    -3.38    -2.24   -24.33    22.35     0.00  1437.02
   -42.00    32.00    54.91   -46.07   153.99     0.31    20.66     0.96    -3.51    -2.32   -24.33    23.84     0.00  1484.92
   -42.00     0.00    25.12   -36.20   175.87     0.31    12.00     0.96    -1.30    -1.16   -24.33     0.00     0.00   712.01
   -42.00    -2.00    23.42   -35.64   177.18     0.31    11.35     0.96    -1.16    -1.09   -24.33    -1.51     0.00   664.79
   -42.00    -4.00    21.74   -35.09   178.49     0.31    10.69     0.96    -1.02    -1.02   -24.33    -3.02     0.00   617.82
   -42.00    -6.00    20.08   -34.54   179.80     0.31    10.02     0.96    -0.88    -0.95   -24.33    -4.54     0.00   571.13
   -42.00    -8.00    18.43   -33.99   181.10     0.31     9.34     0.96    -0.74    -0.87   -24.33    -6.06     0.00   524.72
   -42.00   -10.00    16.80   -33.45   182.40     0.31     8.64     0.96    -0.60    -0.80   -24.33    -7.58     0.00   478.60
   -42.00   -12.00    15.18   -32.91   183.70     0.31     7.93     0.96    -0.45    -0.73   -24.33    -9.11     0.00   432.78
   -42.00   -14.00    13.58   -32.38   184.99     0.31     7.21     0.96    -0.31    -0.65   -24.33   -10.64     0.00   387.27
   -42.00   -16.00    11.99   -31.86   186.28     0.31     6.48     0.96    -0.17    -0.58   -24.33   -12.18     0.00   342.07
   -42.00   -18.00    10.41   -31.34   187.56     0.31     5.73     0.96    -0.03    -0.51   -24.33   -13.72     0.00   297.19
   -42.00   -20.00     8.85   -30.82   188.85     0.31     4.98     0.96     0.12    -0.43   -24.33   -15.26     0.00   252.64
   -42.00   -22.00     7.30   -30.30   190.13     0.31     4.21     0.96     0.26    -0.36   -24.33   -16.81     0.00   208.42
   -42.00   -24.00     5.76   -29.79   191.40     0.31     3.42     0.96     0.40    -0.28   -24.33   -18.36     0.00   164.52
   -42.00   -26.00     4.23   -29.29   192.68     0.31     2.63     0.96     0.55    -0.21   -24.33   -19.92     0.00   120.96
   -42.00   -28.00     2.72   -28.79   193.95     0.31     1.82     0.96     0.69    -0.14   -24.33   -21.48     0.00    77.73
   -42.00   -30.00     1.22   -28.29   195.22     0.31     1.00     0.96     0.84    -0.06   -24.33   -23.05     0.00    34.83
   -42.00   -32.00     0.00   -27.89   196.25     0.31     0.31     0.96     0.96     0.00   -24.33   -24.33     0.00     0.00
